DIST_green,Green_z_lit,Z_green,DIST_green_uncert,Z_green_min_stdev_mean,Z_green_max_stdev_mean,DIST_red,Red_z_lit,Z_red,Standard deviation,Mean,DIST_red_uncert,Z_red_min_stdev_mean,Z_red_max_stdev_mean,DIST_dem,DEM_zeroed,DIST_along_transect_corrected_IS2,Manual_depths_IS2,STD_high,STD_low,,green - dem,red - dem,average(g - dem),average(r - dem)
166.5935582,3.076330406,2.238307181,168.9666858,1.614888112,2.939292362,166.5935582,1.448978337,1.05474424,0.217020579,1.079799948,168.9666858,0.862779369,1.296820527,166.5935582,1.276975,,,,,,0.961332181,-0.22223076,,
167.2935311,3.076330406,2.238307181,169.6766298,1.614888112,2.939292362,167.2935311,1.448978337,1.05474424,0.217020579,1.079799948,169.6766298,0.862779369,1.296820527,167.2935311,1.3160375,,,,,,0.922269681,-0.26129326,,
167.993504,3.076330406,2.238307181,170.3865739,1.614888112,2.939292362,167.993504,1.448978337,1.05474424,0.217020579,1.079799948,170.3865739,0.862779369,1.296820527,167.993504,1.3160375,,,,,,0.922269681,-0.26129326,,
168.693477,3.076330406,2.238307181,171.096518,1.614888112,2.939292362,168.693477,1.448978337,1.05474424,0.217020579,1.079799948,171.096518,0.862779369,1.296820527,168.693477,1.3160375,,,,,,0.922269681,-0.26129326,,
169.3934499,3.076330406,2.238307181,171.806462,1.614888112,2.939292362,169.3934499,1.448978337,1.05474424,0.217020579,1.079799948,171.806462,0.862779369,1.296820527,169.3934499,1.370725,,,,,,0.867582181,-0.31598076,,
170.0934228,2.948379392,2.145201515,172.5164061,1.528817581,2.833639205,170.0934228,1.440792662,1.04878198,0.216101336,1.073661183,172.5164061,0.857559847,1.289762519,170.0934228,1.370725,,,,,,0.774476515,-0.32194302,,
170.7933958,2.948379392,2.145201515,173.2263501,1.528817581,2.833639205,170.7933958,1.440792662,1.04878198,0.216101336,1.073661183,173.2263501,0.857559847,1.289762519,170.7933958,1.370725,,,,,,0.774476515,-0.32194302,,
171.4933687,2.948379392,2.145201515,173.9362942,1.528817581,2.833639205,171.4933687,1.440792662,1.04878198,0.216101336,1.073661183,173.9362942,0.857559847,1.289762519,171.4933687,1.4254125,,,,,,0.719789015,-0.37663052,,
172.1933416,2.948379392,2.145201515,174.6462383,1.528817581,2.833639205,172.1933416,1.440792662,1.04878198,0.216101336,1.073661183,174.6462383,0.857559847,1.289762519,172.1933416,1.4254125,,,,,,0.719789015,-0.37663052,,
172.8933146,2.948379392,2.145201515,175.3561823,1.528817581,2.833639205,172.8933146,1.440792662,1.04878198,0.216101336,1.073661183,175.3561823,0.857559847,1.289762519,172.8933146,1.4254125,,,,,,0.719789015,-0.37663052,,
173.5932875,2.948379392,2.145201515,176.0661264,1.528817581,2.833639205,173.5932875,1.440792662,1.04878198,0.216101336,1.073661183,176.0661264,0.857559847,1.289762519,173.5932875,1.4801,,,,,,0.665101515,-0.43131802,,
174.2932604,2.948379392,2.145201515,176.7760704,1.528817581,2.833639205,174.2932604,1.440792662,1.04878198,0.216101336,1.073661183,176.7760704,0.857559847,1.289762519,174.2932604,1.4801,,,,,,0.665101515,-0.43131802,,
174.9932334,2.948379392,2.145201515,177.4860145,1.528817581,2.833639205,174.9932334,1.440792662,1.04878198,0.216101336,1.073661183,177.4860145,0.857559847,1.289762519,174.9932334,1.4801,,,,,,0.665101515,-0.43131802,,
175.6932063,2.948379392,2.145201515,178.1959585,1.528817581,2.833639205,175.6932063,1.440792662,1.04878198,0.216101336,1.073661183,178.1959585,0.857559847,1.289762519,175.6932063,1.526975,,,,,,0.618226515,-0.47819302,,
176.3931792,2.948379392,2.145201515,178.9059026,1.528817581,2.833639205,176.3931792,1.440792662,1.04878198,0.216101336,1.073661183,178.9059026,0.857559847,1.289762519,176.3931792,1.526975,,,,,,0.618226515,-0.47819302,,
177.0931522,2.948379392,2.145201515,179.6158467,1.528817581,2.833639205,177.0931522,1.440792662,1.04878198,0.216101336,1.073661183,179.6158467,0.857559847,1.289762519,177.0931522,1.5660375,,,,,,0.579164015,-0.51725552,,
177.7931251,2.948379392,2.145201515,180.3257907,1.528817581,2.833639205,177.7931251,1.440792662,1.04878198,0.216101336,1.073661183,180.3257907,0.857559847,1.289762519,177.7931251,1.5660375,,,,,,0.579164015,-0.51725552,,
178.493098,2.948379392,2.145201515,181.0357348,1.528817581,2.833639205,178.493098,1.440792662,1.04878198,0.216101336,1.073661183,181.0357348,0.857559847,1.289762519,178.493098,1.5660375,,,,,,0.579164015,-0.51725552,,
179.193071,2.948379392,2.145201515,181.7456788,1.528817581,2.833639205,179.193071,1.440792662,1.04878198,0.216101336,1.073661183,181.7456788,0.857559847,1.289762519,179.193071,1.5972875,,,,,,0.547914015,-0.54850552,,
179.8930439,2.948379392,2.145201515,182.4556229,1.528817581,2.833639205,179.8930439,1.440792662,1.04878198,0.216101336,1.073661183,182.4556229,0.857559847,1.289762519,179.8930439,1.5972875,,,,,,0.547914015,-0.54850552,,
180.5930168,3.030769064,2.205153606,183.1655669,1.584271131,2.901639323,180.5930168,1.458723268,1.061842306,0.218116671,1.087108144,183.1655669,0.868991473,1.305224815,180.5930168,1.5972875,,,,,,0.607866106,-0.535445194,,
181.2929898,3.030769064,2.205153606,183.875511,1.584271131,2.901639323,181.2929898,1.458723268,1.061842306,0.218116671,1.087108144,183.875511,0.868991473,1.305224815,181.2929898,1.620725,,,,,,0.584428606,-0.558882694,,
181.9929627,3.030769064,2.205153606,184.5854551,1.584271131,2.901639323,181.9929627,1.458723268,1.061842306,0.218116671,1.087108144,184.5854551,0.868991473,1.305224815,181.9929627,1.620725,,,,,,0.584428606,-0.558882694,,
182.6929356,3.030769064,2.205153606,185.2953991,1.584271131,2.901639323,182.6929356,1.458723268,1.061842306,0.218116671,1.087108144,185.2953991,0.868991473,1.305224815,182.6929356,1.620725,,,,,,0.584428606,-0.558882694,,
183.3929086,3.030769064,2.205153606,186.0053432,1.584271131,2.901639323,183.3929086,1.458723268,1.061842306,0.218116671,1.087108144,186.0053432,0.868991473,1.305224815,183.3929086,1.63635,,,,,,0.568803606,-0.574507694,,
184.0928815,3.030769064,2.205153606,186.7152872,1.584271131,2.901639323,184.0928815,1.458723268,1.061842306,0.218116671,1.087108144,186.7152872,0.868991473,1.305224815,184.0928815,1.63635,,,,,,0.568803606,-0.574507694,,
184.7928544,3.030769064,2.205153606,187.4252313,1.584271131,2.901639323,184.7928544,1.458723268,1.061842306,0.218116671,1.087108144,187.4252313,0.868991473,1.305224815,184.7928544,1.63635,,,,,,0.568803606,-0.574507694,,
185.4928274,3.030769064,2.205153606,188.1351754,1.584271131,2.901639323,185.4928274,1.458723268,1.061842306,0.218116671,1.087108144,188.1351754,0.868991473,1.305224815,185.4928274,1.651975,,,,,,0.553178606,-0.590132694,,
186.1928003,3.030769064,2.205153606,188.8451194,1.584271131,2.901639323,186.1928003,1.458723268,1.061842306,0.218116671,1.087108144,188.8451194,0.868991473,1.305224815,186.1928003,1.651975,,,,,,0.553178606,-0.590132694,,
186.8927733,3.030769064,2.205153606,189.5550635,1.584271131,2.901639323,186.8927733,1.458723268,1.061842306,0.218116671,1.087108144,189.5550635,0.868991473,1.305224815,186.8927733,1.7066625,,,,,,0.498491106,-0.644820194,,
187.5927462,3.030769064,2.205153606,190.2650075,1.584271131,2.901639323,187.5927462,1.458723268,1.061842306,0.218116671,1.087108144,190.2650075,0.868991473,1.305224815,187.5927462,1.7222875,,,,,,0.482866106,-0.660445194,,
188.2927191,3.030769064,2.205153606,190.9749516,1.584271131,2.901639323,188.2927191,1.458723268,1.061842306,0.218116671,1.087108144,190.9749516,0.868991473,1.305224815,188.2927191,1.7222875,,,,,,0.482866106,-0.660445194,,
188.9926921,3.030769064,2.205153606,191.6848956,1.584271131,2.901639323,188.9926921,1.458723268,1.061842306,0.218116671,1.087108144,191.6848956,0.868991473,1.305224815,188.9926921,1.7222875,,,,,,0.482866106,-0.660445194,,
189.692665,3.030769064,2.205153606,192.3948397,1.584271131,2.901639323,189.692665,1.458723268,1.061842306,0.218116671,1.087108144,192.3948397,0.868991473,1.305224815,189.692665,1.7301,,,,,,0.475053606,-0.668257694,,
190.3926379,3.442186087,2.50453366,193.1047838,1.859553658,3.242841813,190.3926379,1.500051846,1.091946412,0.222785697,1.118103445,193.1047838,0.895317749,1.340889142,190.3926379,1.7301,,,,,,0.77443366,-0.638153588,,
191.0926109,3.442186087,2.50453366,193.8147278,1.859553658,3.242841813,191.0926109,1.500051846,1.091946412,0.222785697,1.118103445,193.8147278,0.895317749,1.340889142,191.0926109,1.7379125,,,,,,0.76662116,-0.645966088,,
191.7925838,3.442186087,2.50453366,194.5246719,1.859553658,3.242841813,191.7925838,1.500051846,1.091946412,0.222785697,1.118103445,194.5246719,0.895317749,1.340889142,191.7925838,1.7379125,,,,,,0.76662116,-0.645966088,,
192.4925567,3.442186087,2.50453366,195.2346159,1.859553658,3.242841813,192.4925567,1.500051846,1.091946412,0.222785697,1.118103445,195.2346159,0.895317749,1.340889142,192.4925567,1.7379125,,,,,,0.76662116,-0.645966088,,
193.1925297,3.442186087,2.50453366,195.94456,1.859553658,3.242841813,193.1925297,1.500051846,1.091946412,0.222785697,1.118103445,195.94456,0.895317749,1.340889142,193.1925297,1.745725,,,,,,0.75880866,-0.653778588,,
193.8925026,3.442186087,2.50453366,196.654504,1.859553658,3.242841813,193.8925026,1.500051846,1.091946412,0.222785697,1.118103445,196.654504,0.895317749,1.340889142,193.8925026,1.745725,,,,,,0.75880866,-0.653778588,,
194.5924755,3.442186087,2.50453366,197.3644481,1.859553658,3.242841813,194.5924755,1.500051846,1.091946412,0.222785697,1.118103445,197.3644481,0.895317749,1.340889142,194.5924755,1.745725,,,,,,0.75880866,-0.653778588,,
195.2924485,3.442186087,2.50453366,198.0743922,1.859553658,3.242841813,195.2924485,1.500051846,1.091946412,0.222785697,1.118103445,198.0743922,0.895317749,1.340889142,195.2924485,1.76135,,,,,,0.74318366,-0.669403588,,
195.9924214,3.442186087,2.50453366,198.7843362,1.859553658,3.242841813,195.9924214,1.500051846,1.091946412,0.222785697,1.118103445,198.7843362,0.895317749,1.340889142,195.9924214,1.76135,,,,,,0.74318366,-0.669403588,,
196.6923943,3.442186087,2.50453366,199.4942803,1.859553658,3.242841813,196.6923943,1.500051846,1.091946412,0.222785697,1.118103445,199.4942803,0.895317749,1.340889142,196.6923943,1.76135,,,,,,0.74318366,-0.669403588,,
197.3923673,3.442186087,2.50453366,200.2042243,1.859553658,3.242841813,197.3923673,1.500051846,1.091946412,0.222785697,1.118103445,200.2042243,0.895317749,1.340889142,197.3923673,1.76135,,,,,,0.74318366,-0.669403588,,
198.0923402,3.442186087,2.50453366,200.9141684,1.859553658,3.242841813,198.0923402,1.500051846,1.091946412,0.222785697,1.118103445,200.9141684,0.895317749,1.340889142,198.0923402,1.76135,,,,,,0.74318366,-0.669403588,,
198.7923131,3.442186087,2.50453366,201.6241125,1.859553658,3.242841813,198.7923131,1.500051846,1.091946412,0.222785697,1.118103445,201.6241125,0.895317749,1.340889142,198.7923131,1.76135,,,,,,0.74318366,-0.669403588,,
199.4922861,3.442186087,2.50453366,202.3340565,1.859553658,3.242841813,199.4922861,1.500051846,1.091946412,0.222785697,1.118103445,202.3340565,0.895317749,1.340889142,199.4922861,1.7535375,,,,,,0.75099616,-0.661591088,,
200.192259,3.442186087,2.50453366,203.0440006,1.859553658,3.242841813,200.192259,1.500051846,1.091946412,0.222785697,1.118103445,203.0440006,0.895317749,1.340889142,200.192259,1.7535375,,,,,,0.75099616,-0.661591088,,
200.8922319,3.437983307,2.501475326,203.7539446,1.856754476,3.239343257,200.8922319,1.511783498,1.100492144,0.224116907,1.126902164,203.7539446,0.902785257,1.351019071,200.8922319,1.7535375,,,,,,0.747937826,-0.653045356,,
201.5922049,3.437983307,2.501475326,204.4638887,1.856754476,3.239343257,201.5922049,1.511783498,1.100492144,0.224116907,1.126902164,204.4638887,0.902785257,1.351019071,201.5922049,1.7301,,,,,,0.771375326,-0.629607856,,
202.2921778,3.437983307,2.501475326,205.1738327,1.856754476,3.239343257,202.2921778,1.511783498,1.100492144,0.224116907,1.126902164,205.1738327,0.902785257,1.351019071,202.2921778,1.7301,,,,,,0.771375326,-0.629607856,,
202.9921507,3.437983307,2.501475326,205.8837768,1.856754476,3.239343257,202.9921507,1.511783498,1.100492144,0.224116907,1.126902164,205.8837768,0.902785257,1.351019071,202.9921507,1.7301,,,,,,0.771375326,-0.629607856,,
203.6921237,3.437983307,2.501475326,206.5937209,1.856754476,3.239343257,203.6921237,1.511783498,1.100492144,0.224116907,1.126902164,206.5937209,0.902785257,1.351019071,203.6921237,1.69885,,,,,,0.802625326,-0.598357856,,
204.3920966,3.437983307,2.501475326,207.3036649,1.856754476,3.239343257,204.3920966,1.511783498,1.100492144,0.224116907,1.126902164,207.3036649,0.902785257,1.351019071,204.3920966,1.69885,,,,,,0.802625326,-0.598357856,,
205.0920695,3.437983307,2.501475326,208.013609,1.856754476,3.239343257,205.0920695,1.511783498,1.100492144,0.224116907,1.126902164,208.013609,0.902785257,1.351019071,205.0920695,1.651975,,,,,,0.849500326,-0.551482856,,
205.7920425,3.437983307,2.501475326,208.723553,1.856754476,3.239343257,205.7920425,1.511783498,1.100492144,0.224116907,1.126902164,208.723553,0.902785257,1.351019071,205.7920425,1.651975,,,,,,0.849500326,-0.551482856,,
206.4920154,3.437983307,2.501475326,209.4334971,1.856754476,3.239343257,206.4920154,1.511783498,1.100492144,0.224116907,1.126902164,209.4334971,0.902785257,1.351019071,206.4920154,1.651975,,,,,,0.849500326,-0.551482856,,
207.1919883,3.437983307,2.501475326,210.1434411,1.856754476,3.239343257,207.1919883,1.511783498,1.100492144,0.224116907,1.126902164,210.1434411,0.902785257,1.351019071,207.1919883,1.6051,,,,,,0.896375326,-0.504607856,,
207.8919613,3.437983307,2.501475326,210.8533852,1.856754476,3.239343257,207.8919613,1.511783498,1.100492144,0.224116907,1.126902164,210.8533852,0.902785257,1.351019071,207.8919613,1.6051,,,,,,0.896375326,-0.504607856,,
208.5919342,3.437983307,2.501475326,211.5633293,1.856754476,3.239343257,208.5919342,1.511783498,1.100492144,0.224116907,1.126902164,211.5633293,0.902785257,1.351019071,208.5919342,1.6051,,,,,,0.896375326,-0.504607856,,
209.2919071,3.437983307,2.501475326,212.2732733,1.856754476,3.239343257,209.2919071,1.511783498,1.100492144,0.224116907,1.126902164,212.2732733,0.902785257,1.351019071,209.2919071,1.57385,,,,,,0.927625326,-0.473357856,,
209.9918801,3.437983307,2.501475326,212.9832174,1.856754476,3.239343257,209.9918801,1.511783498,1.100492144,0.224116907,1.126902164,212.9832174,0.902785257,1.351019071,209.9918801,1.57385,,,,,,0.927625326,-0.473357856,,
210.691853,3.437983307,2.501475326,213.6931614,1.726894565,3.077681021,210.691853,1.511783498,1.100492144,0.221295257,1.108232399,213.6931614,0.886937142,1.329527656,210.691853,1.57385,,,,,,0.927625326,-0.473357856,,
211.3918259,3.24343502,2.359905112,214.4031055,1.726894565,3.077681021,211.3918259,1.486890206,1.082359184,0.221295257,1.108232399,214.4031055,0.886937142,1.329527656,211.3918259,1.558225,,,,,,0.801680112,-0.475865816,,
212.0917989,3.24343502,2.359905112,215.1130496,1.726894565,3.077681021,212.0917989,1.486890206,1.082359184,0.221295257,1.108232399,215.1130496,0.886937142,1.329527656,212.0917989,1.558225,,,,,,0.801680112,-0.475865816,,
212.7917718,3.24343502,2.359905112,215.8229936,1.726894565,3.077681021,212.7917718,1.486890206,1.082359184,0.221295257,1.108232399,215.8229936,0.886937142,1.329527656,212.7917718,1.558225,,,,,,0.801680112,-0.475865816,,
213.4917447,3.24343502,2.359905112,216.5329377,1.726894565,3.077681021,213.4917447,1.486890206,1.082359184,0.221295257,1.108232399,216.5329377,0.886937142,1.329527656,213.4917447,1.5816625,,,,,,0.778242612,-0.499303316,,
214.1917177,3.24343502,2.359905112,217.2428817,1.726894565,3.077681021,214.1917177,1.486890206,1.082359184,0.221295257,1.108232399,217.2428817,0.886937142,1.329527656,214.1917177,1.5816625,,,,,,0.778242612,-0.499303316,,
214.8916906,3.24343502,2.359905112,217.9528258,1.726894565,3.077681021,214.8916906,1.486890206,1.082359184,0.221295257,1.108232399,217.9528258,0.886937142,1.329527656,214.8916906,1.5816625,,,,,,0.778242612,-0.499303316,,
215.5916635,3.24343502,2.359905112,218.6627698,1.726894565,3.077681021,215.5916635,1.486890206,1.082359184,0.221295257,1.108232399,218.6627698,0.886937142,1.329527656,215.5916635,1.63635,,,,,,0.723555112,-0.553990816,,
216.2916365,3.24343502,2.359905112,219.3727139,1.726894565,3.077681021,216.2916365,1.486890206,1.082359184,0.221295257,1.108232399,219.3727139,0.886937142,1.329527656,216.2916365,1.63635,,,,,,0.723555112,-0.553990816,,
216.9916094,3.24343502,2.359905112,220.082658,1.726894565,3.077681021,216.9916094,1.486890206,1.082359184,0.221295257,1.108232399,220.082658,0.886937142,1.329527656,216.9916094,1.63635,,,,,,0.723555112,-0.553990816,,
217.6915823,3.24343502,2.359905112,220.792602,1.726894565,3.077681021,217.6915823,1.486890206,1.082359184,0.221295257,1.108232399,220.792602,0.886937142,1.329527656,217.6915823,1.714475,,,,,,0.645430112,-0.632115816,,
218.3915553,3.24343502,2.359905112,221.5025461,1.726894565,3.077681021,218.3915553,1.486890206,1.082359184,0.221295257,1.108232399,221.5025461,0.886937142,1.329527656,218.3915553,1.714475,,,,,,0.645430112,-0.632115816,,
219.0915282,3.24343502,2.359905112,222.2124901,1.726894565,3.077681021,219.0915282,1.486890206,1.082359184,0.221295257,1.108232399,222.2124901,0.886937142,1.329527656,219.0915282,1.808225,,,,,,0.551680112,-0.725865816,,
219.7915011,3.490712943,2.5398464,222.9224342,1.891855764,3.283255892,219.7915011,1.598891496,1.163948739,0.234076642,1.192237318,222.9224342,0.958160676,1.42631396,219.7915011,1.808225,,,,,,0.7316214,-0.644276261,,
220.4914741,3.490712943,2.5398464,223.6323782,1.891855764,3.283255892,220.4914741,1.598891496,1.163948739,0.234076642,1.192237318,223.6323782,0.958160676,1.42631396,220.4914741,1.808225,,,,,,0.7316214,-0.644276261,,
221.191447,3.558832474,2.589416885,224.3423223,1.93714386,3.340043606,221.191447,1.621885382,1.18070064,0.236726612,1.20948514,224.3423223,0.972758528,1.446211751,221.191447,1.901975,,,,,,0.687441885,-0.72127436,,
221.8914199,3.558832474,2.589416885,225.0522664,1.93714386,3.340043606,221.8914199,1.621885382,1.18070064,0.236726612,1.20948514,225.0522664,0.972758528,1.446211751,221.8914199,1.901975,,,,,,0.687441885,-0.72127436,,
222.5913929,3.558832474,2.589416885,225.7622104,1.93714386,3.340043606,222.5913929,1.621885382,1.18070064,0.236726612,1.20948514,225.7622104,0.972758528,1.446211751,222.5913929,1.901975,,,,,,0.687441885,-0.72127436,,
223.2913658,3.558832474,2.589416885,226.4721545,1.93714386,3.340043606,223.2913658,1.621885382,1.18070064,0.236726612,1.20948514,226.4721545,0.972758528,1.446211751,223.2913658,1.9879125,,,,,,0.601504385,-0.80721186,,
223.9913387,3.558832474,2.589416885,227.1820985,1.93714386,3.340043606,223.9913387,1.621885382,1.18070064,0.236726612,1.20948514,227.1820985,0.972758528,1.446211751,223.9913387,1.9879125,,,,,,0.601504385,-0.80721186,,
224.6913117,3.558832474,2.589416885,227.8920426,1.93714386,3.340043606,224.6913117,1.621885382,1.18070064,0.236726612,1.20948514,227.8920426,0.972758528,1.446211751,224.6913117,1.9879125,,,,,,0.601504385,-0.80721186,,
225.3912846,3.558832474,2.589416885,228.6019867,1.93714386,3.340043606,225.3912846,1.621885382,1.18070064,0.236726612,1.20948514,228.6019867,0.972758528,1.446211751,225.3912846,2.0504125,,,,,,0.539004385,-0.86971186,,
226.0912575,3.558832474,2.589416885,229.3119307,1.93714386,3.340043606,226.0912575,1.621885382,1.18070064,0.236726612,1.20948514,229.3119307,0.972758528,1.446211751,226.0912575,2.0504125,,,,,,0.539004385,-0.86971186,,
226.7912305,3.558832474,2.589416885,230.0218748,1.93714386,3.340043606,226.7912305,1.621885382,1.18070064,0.236726612,1.20948514,230.0218748,0.972758528,1.446211751,226.7912305,2.0504125,,,,,,0.539004385,-0.86971186,,
227.4912034,3.558832474,2.589416885,230.7318188,1.93714386,3.340043606,227.4912034,1.621885382,1.18070064,0.236726612,1.20948514,230.7318188,0.972758528,1.446211751,227.4912034,2.07385,,,,,,0.515566885,-0.89314936,,
228.1911763,3.558832474,2.589416885,231.4417629,1.93714386,3.340043606,228.1911763,1.621885382,1.18070064,0.236726612,1.20948514,231.4417629,0.972758528,1.446211751,228.1911763,2.07385,,,,,,0.515566885,-0.89314936,,
228.8911493,3.558832474,2.589416885,232.1517069,1.93714386,3.340043606,228.8911493,1.621885382,1.18070064,0.236726612,1.20948514,232.1517069,0.972758528,1.446211751,228.8911493,2.07385,,,,,,0.515566885,-0.89314936,,
229.5911222,3.558832474,2.589416885,232.861651,1.93714386,3.340043606,229.5911222,1.621885382,1.18070064,0.236726612,1.20948514,232.861651,0.972758528,1.446211751,229.5911222,2.07385,,,,,,0.515566885,-0.89314936,,
230.2910951,3.558832474,2.589416885,233.5715951,1.93714386,3.340043606,230.2910951,1.621885382,1.18070064,0.236726612,1.20948514,233.5715951,0.972758528,1.446211751,230.2910951,2.07385,,,,,,0.515566885,-0.89314936,,
230.9910681,3.558832474,2.589416885,234.2815391,1.93714386,3.340043606,230.9910681,1.621885382,1.18070064,0.236726612,1.20948514,234.2815391,0.972758528,1.446211751,230.9910681,2.07385,,,,,,0.515566885,-0.89314936,,
231.691041,3.714742955,2.702873866,234.9914832,2.040560272,3.470258421,231.691041,1.640945137,1.194586797,0.238929399,1.223782382,234.9914832,0.984852983,1.46271178,231.691041,2.0426,,,,,,0.660273866,-0.848013203,,
232.3910139,3.714742955,2.702873866,235.7014272,2.040560272,3.470258421,232.3910139,1.640945137,1.194586797,0.238929399,1.223782382,235.7014272,0.984852983,1.46271178,232.3910139,2.0426,,,,,,0.660273866,-0.848013203,,
233.0909869,3.714742955,2.702873866,236.4113713,2.040560272,3.470258421,233.0909869,1.640945137,1.194586797,0.238929399,1.223782382,236.4113713,0.984852983,1.46271178,233.0909869,2.0426,,,,,,0.660273866,-0.848013203,,
233.7909598,3.714742955,2.702873866,237.1213153,2.040560272,3.470258421,233.7909598,1.640945137,1.194586797,0.238929399,1.223782382,237.1213153,0.984852983,1.46271178,233.7909598,1.995725,,,,,,0.707148866,-0.801138203,,
234.4909327,3.714742955,2.702873866,237.8312594,2.040560272,3.470258421,234.4909327,1.640945137,1.194586797,0.238929399,1.223782382,237.8312594,0.984852983,1.46271178,234.4909327,1.995725,,,,,,0.707148866,-0.801138203,,
235.1909057,3.714742955,2.702873866,238.5412035,2.040560272,3.470258421,235.1909057,1.640945137,1.194586797,0.238929399,1.223782382,238.5412035,0.984852983,1.46271178,235.1909057,1.94885,,,,,,0.754023866,-0.754263203,,
235.8908786,3.714742955,2.702873866,239.2511475,2.040560272,3.470258421,235.8908786,1.640945137,1.194586797,0.238929399,1.223782382,239.2511475,0.984852983,1.46271178,235.8908786,1.94885,,,,,,0.754023866,-0.754263203,,
236.5908515,3.714742955,2.702873866,239.9610916,2.040560272,3.470258421,236.5908515,1.640945137,1.194586797,0.238929399,1.223782382,239.9610916,0.984852983,1.46271178,236.5908515,1.94885,,,,,,0.754023866,-0.754263203,,
237.2908245,3.714742955,2.702873866,240.6710356,2.040560272,3.470258421,237.2908245,1.640945137,1.194586797,0.238929399,1.223782382,240.6710356,0.984852983,1.46271178,237.2908245,1.9097875,,,,,,0.793086366,-0.715200703,,
237.9907974,3.714742955,2.702873866,241.3809797,2.040560272,3.470258421,237.9907974,1.640945137,1.194586797,0.238929399,1.223782382,241.3809797,0.984852983,1.46271178,237.9907974,1.9097875,,,,,,0.793086366,-0.715200703,,
238.6907703,3.714742955,2.702873866,242.0909238,2.040560272,3.470258421,238.6907703,1.640945137,1.194586797,0.238929399,1.223782382,242.0909238,0.984852983,1.46271178,238.6907703,1.9097875,,,,,,0.793086366,-0.715200703,,
239.3907433,3.714742955,2.702873866,242.8008678,2.040560272,3.470258421,239.3907433,1.640945137,1.194586797,0.238929399,1.223782382,242.8008678,0.984852983,1.46271178,239.3907433,1.8941625,,,,,,0.808711366,-0.699575703,,
240.0907162,3.714742955,2.702873866,243.5108119,2.040560272,3.470258421,240.0907162,1.640945137,1.194586797,0.238929399,1.223782382,243.5108119,0.984852983,1.46271178,240.0907162,1.8941625,,,,,,0.808711366,-0.699575703,,
240.7906891,3.714742955,2.702873866,244.2207559,2.040560272,3.470258421,240.7906891,1.640945137,1.194586797,0.238929399,1.223782382,244.2207559,0.984852983,1.46271178,240.7906891,1.8941625,,,,,,0.808711366,-0.699575703,,
241.4906621,3.756512674,2.733270213,244.9307,2.06821193,3.505199085,241.4906621,1.64007233,1.193950897,0.238828406,1.223127657,244.9307,0.984299251,1.461956062,241.4906621,1.8941625,,,,,,0.839107713,-0.700211603,,
242.190635,3.756512674,2.733270213,245.640644,2.06821193,3.505199085,242.190635,1.64007233,1.193950897,0.238828406,1.223127657,245.640644,0.984299251,1.461956062,242.190635,1.8941625,,,,,,0.839107713,-0.700211603,,
242.8906079,3.756512674,2.733270213,246.3505881,2.06821193,3.505199085,242.8906079,1.64007233,1.193950897,0.238828406,1.223127657,246.3505881,0.984299251,1.461956062,242.8906079,1.8941625,,,,,,0.839107713,-0.700211603,,
243.5905809,3.756512674,2.733270213,247.0605322,2.06821193,3.505199085,243.5905809,1.64007233,1.193950897,0.238828406,1.223127657,247.0605322,0.984299251,1.461956062,243.5905809,1.9176,,,,,,0.815670213,-0.723649103,,
244.2905538,3.756512674,2.733270213,247.7704762,2.06821193,3.505199085,244.2905538,1.64007233,1.193950897,0.238828406,1.223127657,247.7704762,0.984299251,1.461956062,244.2905538,1.9176,,,,,,0.815670213,-0.723649103,,
244.9905267,3.756512674,2.733270213,248.4804203,2.06821193,3.505199085,244.9905267,1.64007233,1.193950897,0.238828406,1.223127657,248.4804203,0.984299251,1.461956062,244.9905267,1.9176,,,,,,0.815670213,-0.723649103,,
245.6904997,3.756512674,2.733270213,249.1903643,2.06821193,3.505199085,245.6904997,1.64007233,1.193950897,0.238828406,1.223127657,249.1903643,0.984299251,1.461956062,245.6904997,1.9410375,,,,,,0.792232713,-0.747086603,,
246.3904726,3.756512674,2.733270213,249.9003084,2.06821193,3.505199085,246.3904726,1.64007233,1.193950897,0.238828406,1.223127657,249.9003084,0.984299251,1.461956062,246.3904726,1.9410375,,,,,,0.792232713,-0.747086603,,
247.0904455,3.756512674,2.733270213,250.6102524,2.06821193,3.505199085,247.0904455,1.64007233,1.193950897,0.238828406,1.223127657,250.6102524,0.984299251,1.461956062,247.0904455,1.9410375,,,,,,0.792232713,-0.747086603,,
247.7904185,3.756512674,2.733270213,251.3201965,2.06821193,3.505199085,247.7904185,1.64007233,1.193950897,0.238828406,1.223127657,251.3201965,0.984299251,1.461956062,247.7904185,1.964475,,,,,,0.768795213,-0.770524103,,
248.4903914,3.756512674,2.733270213,252.0301406,2.06821193,3.505199085,248.4903914,1.64007233,1.193950897,0.238828406,1.223127657,252.0301406,0.984299251,1.461956062,248.4903914,1.964475,,,,,,0.768795213,-0.770524103,,
249.1903643,3.756512674,2.733270213,252.7400846,2.06821193,3.505199085,249.1903643,1.64007233,1.193950897,0.238828406,1.223127657,252.7400846,0.984299251,1.461956062,249.1903643,1.9722875,,,,,,0.760982713,-0.778336603,,
249.8903373,3.756512674,2.733270213,253.4500287,2.06821193,3.505199085,249.8903373,1.64007233,1.193950897,0.238828406,1.223127657,253.4500287,0.984299251,1.461956062,249.8903373,1.9722875,,,,,,0.760982713,-0.778336603,,
