ice_sheet,melt_season,basin,quality_summary,max_depth,length_water_surfaces,surface_elevation,n_photons_where_water,lon,lat,date_time,lon_min,lon_max,lat_min,lat_max,cycle_number,rgt,gtx,beam_strength,beam_number,detection_quality,lake_quality,granule_id,lake_id,file_name,main_region,basin_name,depth_95th_pctl
GrIS,2019,GRE_2000_CW,0.0012002702214517,1.4111098508521949,316.0,1124.861588867186,3119,-49.32495200407152,69.58784910349195,2019-06-17T06:45:28Z,-49.326575788896015,-49.323348154728336,69.58344622503606,69.5923022800834,3,1222,gt1l,strong,1,0.0119927022145179,0.0,ATL03_20190617064249_12220303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt1l_0004,data/lakes/lake_09999880_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt1l_0004.h5,,CW,1.4145037169756671
AIS,2018-19,ANT_1000_East_B-C,0.0011908775229594,1.8052189618052747,1918.0,90.14178748321916,50489,69.31758268529103,-72.2469581018996,2019-01-23T17:41:47Z,69.31250704600164,69.3226618959348,-72.25824508312023,-72.23567302419669,2,401,gt3l,strong,5,0.0118987752295947,0.0,ATL03_20190123173555_04010210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190123173555_04010210_006_02_gt3l_0021,data/lakes/lake_09999881_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190123173555_04010210_006_02_gt3l_0021.h5,AIS_East,B-C,1.806867130533184
AIS,2018-19,ANT_1000_East_B-C,0.0011612046143625,1.0867826897277797,1648.0,176.30163012695692,40548,66.95896206243467,-72.70616655078518,2019-02-13T05:43:44Z,66.95341287725435,66.96451716704881,-72.71808136042216,-72.69425137921147,2,714,gt3l,strong,5,0.011602046143625,0.0,ATL03_20190213054203_07140212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190213054203_07140212_006_02_gt3l_0000,data/lakes/lake_09999884_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190213054203_07140212_006_02_gt3l_0000.h5,AIS_East,B-C,1.6489739041340057
AIS,2018-19,ANT_1000_East_B-C,0.0011358505841323,0.8621066589939709,148.0,82.53134674072652,1049,68.82530490612686,-71.41248831336985,2018-12-29T18:57:10Z,68.8237934640236,68.82682342911698,-71.41623630159516,-71.40870829227018,2,20,gt1r,weak,2,0.0113485058413236,0.0,ATL03_20181229185130_00200210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20181229185130_00200210_006_02_gt1r_0005,data/lakes/lake_09999886_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20181229185130_00200210_006_02_gt1r_0005.h5,AIS_East,B-C,
GrIS,2019,GRE_2000_CW,0.0011365135621068,1.915336001332466,210.0,1392.7486464843737,8719,-50.46490832290081,71.25112531751955,2019-08-22T16:25:29Z,-50.4664915662537,-50.4633283059264,71.24732630345063,71.25491245943071,4,849,gt1l,strong,1,0.0113551356210684,0.0,ATL03_20190822162310_08490405_006_02.h5,simplified_GRE_2000_CW_ATL03_20190822162310_08490405_006_02_gt1l_0000,data/lakes/lake_09999886_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190822162310_08490405_006_02_gt1l_0000.h5,,CW,1.9118394115531498
GrIS,2019,GRE_2000_CW,0.0011251055845471,2.1074248849939528,350.0,859.2128051757577,5189,-49.887894389668816,68.4387402173317,2019-05-23T08:00:49Z,-49.889533752133566,-49.88625424217632,68.43368226736585,68.44379458135363,3,841,gt2r,weak,4,0.0112410558454719,0.0,ATL03_20190523075828_08410303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190523075828_08410303_006_02_gt2r_0015,data/lakes/lake_09999887_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190523075828_08410303_006_02_gt2r_0015.h5,,CW,2.123027504292971
GrIS,2020,GRE_2000_CW,0.0011078757112318,1.3121823756662896,310.0,1289.19277050781,2142,-48.68437901431169,68.48236863525898,2020-07-13T12:00:26Z,-48.68584824202815,-48.68291864374902,68.4779522621612,68.48679575956791,8,277,gt1r,weak,2,0.0099646516718258,0.0110691127551953,ATL03_20200713115804_02770803_006_01.h5,simplified_GRE_2000_CW_ATL03_20200713115804_02770803_006_01_gt1r_0009,data/lakes/lake_09999889_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200713115804_02770803_006_01_gt1r_0009.h5,,CW,1.3380437573052764
AIS,2018-19,ANT_1000_East_B-C,0.0010952043823168,2.991906291670673,393.0,66.49624542236708,4790,71.68514736345519,-70.94498359487737,2019-02-13T16:34:13Z,71.68314746349529,71.68714748086013,-70.95000815331778,-70.93996166744812,2,721,gt3l,strong,5,0.0109420438231688,0.0,ATL03_20190213162841_07210210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190213162841_07210210_006_02_gt3l_0004,data/lakes/lake_09999890_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190213162841_07210210_006_02_gt3l_0004.h5,AIS_East,B-C,1.8827636054450807
AIS,2018-19,ANT_1000_East_B-C,0.0010847108110649,2.6373880782532377,376.0,100.74739755249414,4693,68.50119213955651,-71.71845351230914,2019-01-03T07:32:52Z,68.49934439592977,68.5030478105406,-71.72284423002088,-71.71406808644637,2,89,gt2r,weak,4,0.0108371081106498,0.0,ATL03_20190103073055_00890212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190103073055_00890212_006_02_gt2r_0052,data/lakes/lake_09999892_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190103073055_00890212_006_02_gt2r_0052.h5,AIS_East,B-C,1.908891791448595
AIS,2018-19,ANT_1000_East_B-C,0.0010727226400469,2.910623101269469,1084.0,83.58540735626605,11430,68.11499307947804,-71.65368326860703,2019-01-31T17:25:06Z,68.11182274348597,68.11818051176616,-71.66119912213398,-71.64614508940822,2,523,gt2l,strong,3,0.0107172264004696,0.0,ATL03_20190131171923_05230210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190131171923_05230210_006_02_gt2l_0025,data/lakes/lake_09999893_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190131171923_05230210_006_02_gt2l_0025.h5,AIS_East,B-C,2.9604634250972808
AIS,2018-19,ANT_1000_East_B-C,0.0010533064968241,0.8288094247024018,264.0,95.182495361332,6106,68.88722276577052,-72.42587093452771,2018-12-25T19:05:44Z,68.88547026364532,68.88895584115275,-72.4296521774658,-72.4221265787392,1,1346,gt3r,strong,1,0.0105230649682411,0.0,ATL03_20181225185948_13460110_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20181225185948_13460110_006_02_gt3r_0037,data/lakes/lake_09999895_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20181225185948_13460110_006_02_gt3r_0037.h5,AIS_East,B-C,
AIS,2018-19,ANT_1000_East_B-C,0.0010377997548299,2.0601578201632944,223.0,74.55940222168357,6929,70.97318771616077,-71.66314735221141,2019-01-20T06:33:49Z,70.97162200140112,70.97473709655867,-71.66688851468192,-71.65936877096556,2,348,gt1l,strong,1,0.0103679975482998,0.0,ATL03_20190120063151_03480212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190120063151_03480212_006_02_gt1l_0000,data/lakes/lake_09999896_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190120063151_03480212_006_02_gt1l_0000.h5,AIS_East,B-C,2.0634264287610997
AIS,2018-19,ANT_1000_East_B-C,0.0010328298894039,1.92701621201245,109.0,79.5583095092812,3544,69.77287120361777,-72.26810450935534,2019-01-28T06:17:11Z,69.77065180409643,69.77508858385491,-72.27312447928982,-72.26308490978887,2,470,gt2l,strong,3,0.0103182988940399,0.0,ATL03_20190128061524_04700212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190128061524_04700212_006_02_gt2l_0009,data/lakes/lake_09999897_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190128061524_04700212_006_02_gt2l_0009.h5,AIS_East,B-C,1.9211621045358587
AIS,2018-19,ANT_1000_East_B-C,0.001027867915588,1.9729264135547424,1794.0,85.5382634239233,10673,68.16596446653442,-71.53130820993607,2019-01-31T17:25:04Z,68.1615290942596,68.17041148603555,-71.54196410908962,-71.52062225152109,2,523,gt2l,strong,3,0.0102686791558804,0.0,ATL03_20190131171923_05230210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190131171923_05230210_006_02_gt2l_0020,data/lakes/lake_09999897_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190131171923_05230210_006_02_gt2l_0020.h5,AIS_East,B-C,2.006967409107857
AIS,2018-19,ANT_1000_East_B-C,0.0010227198409064,3.0364121594018427,548.0,180.97967996216207,19105,71.66304409092334,-71.21186375231252,2019-01-16T06:42:12Z,71.6605185220278,71.66556865790727,-71.21814197003975,-71.20558351559632,2,287,gt2l,strong,3,0.0102171984090646,0.0,ATL03_20190116064007_02870212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190116064007_02870212_006_02_gt2l_0005,data/lakes/lake_09999898_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190116064007_02870212_006_02_gt2l_0005.h5,AIS_East,B-C,2.527398129283585
AIS,2018-19,ANT_1000_East_B-C,0.0010065344006036,1.4786128074517868,2556.0,92.65742658996965,54143,69.14752265670256,-72.0688661402344,2018-12-25T19:05:38Z,69.1408777382516,69.15416090930962,-72.08391442180218,-72.05381841873195,1,1346,gt2r,strong,3,0.0100553440060362,0.0,ATL03_20181225185948_13460110_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20181225185948_13460110_006_02_gt2r_0025,data/lakes/lake_09999899_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20181225185948_13460110_006_02_gt2r_0025.h5,AIS_East,B-C,1.617444621348732
AIS,2018-19,ANT_1000_East_B-C,0.0010093163698146,2.7638039088405506,472.0,91.8870293426552,15603,69.76566206606594,-72.2517919999828,2019-01-28T06:17:11Z,69.76289223746932,69.76843473900328,-72.25807297785703,-72.24551769686681,2,470,gt2l,strong,3,0.0012048853745592,0.7307914400409001,ATL03_20190128061524_04700212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190128061524_04700212_006_02_gt2l_0010,data/lakes/lake_09999899_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190128061524_04700212_006_02_gt2l_0010.h5,AIS_East,B-C,2.7517137801187537
AIS,2018-19,ANT_1000_East_B-C,0.000992053115233,1.2176221590604228,493.0,164.3612243347207,12987,68.09676088475051,-71.2944238514132,2019-01-02T18:48:49Z,68.09472174286905,68.09879761127387,-71.29945051154718,-71.28942247840064,2,81,gt1l,strong,1,0.0099105311523307,0.0,ATL03_20190102184312_00810210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt1l_0003,data/lakes/lake_09999901_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt1l_0003.h5,AIS_East,B-C,1.2396788633887534
AIS,2018-19,ANT_1000_East_B-C,0.000992851100405,1.3604198991096124,270.0,63.71292173766907,8359,71.60824759863907,-70.95055688187074,2019-01-15T17:57:57Z,71.60654053376379,71.60993813512799,-70.95496102559665,-70.94615205108657,2,279,gt1l,strong,1,0.0099185110040506,0.0,ATL03_20190115175225_02790210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt1l_0001,data/lakes/lake_09999901_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt1l_0001.h5,AIS_East,B-C,1.3676116804593226
AIS,2018-19,ANT_1000_East_B-C,0.0009753262364406,0.8913043944124022,1518.0,64.09531170654222,61648,71.63651309641888,-70.91106265850502,2019-01-16T06:42:16Z,71.63276375220688,71.6402606975894,-70.92047891213194,-70.90165069235965,2,287,gt3l,strong,5,0.0097432623644065,0.0,ATL03_20190116064007_02870212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190116064007_02870212_006_02_gt3l_0014,data/lakes/lake_09999902_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190116064007_02870212_006_02_gt3l_0014.h5,AIS_East,B-C,1.1391581515809752
AIS,2018-19,ANT_1000_East_B-C,0.0009693195360366,4.173573785011682,1790.0,85.87016754150747,11524,68.82638444763978,-72.10428012489291,2019-02-01T06:08:57Z,68.82180768897956,68.8309625063301,-72.11495056487536,-72.09361777644065,2,531,gt1r,weak,2,0.0096831953603666,0.0,ATL03_20190201060707_05310212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190201060707_05310212_006_02_gt1r_0009,data/lakes/lake_09999903_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190201060707_05310212_006_02_gt1r_0009.h5,AIS_East,B-C,2.533660581065397
AIS,2018-19,ANT_1000_East_B-C,0.0009636132751122,2.3274725559290173,355.0,90.43793951416389,1368,68.07622043918357,-71.7387936983009,2019-01-31T17:25:08Z,68.07407774006573,68.07832554510713,-71.74384381416387,-71.73381148749831,2,523,gt2r,weak,4,0.0096261327511224,0.0,ATL03_20190131171923_05230210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190131171923_05230210_006_02_gt2r_0035,data/lakes/lake_09999904_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190131171923_05230210_006_02_gt2r_0035.h5,AIS_East,B-C,2.3312686281768835
AIS,2018-19,ANT_1000_East_B-C,0.0009434256222401,5.308668110735612,1863.0,89.97697036743548,22078,69.35943571734828,-72.13529645910006,2018-12-30T07:41:04Z,69.35347189276506,69.3654106032427,-72.14909893014193,-72.12150300006033,2,28,gt1r,weak,2,0.0094242562224017,0.0,ATL03_20181230073914_00280212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20181230073914_00280212_006_02_gt1r_0011,data/lakes/lake_09999906_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20181230073914_00280212_006_02_gt1r_0011.h5,AIS_East,B-C,1.8799433304831856
GrIS,2020,GRE_2000_CW,0.000939118017457,1.98874528950543,185.0,1278.1218144531229,1361,-48.66798543352644,68.67560072934842,2020-07-13T12:00:29Z,-48.66923738612731,-48.66673602434935,68.67181156812107,68.67938788352313,8,277,gt2r,weak,4,0.0093811801745705,0.0,ATL03_20200713115804_02770803_006_01.h5,simplified_GRE_2000_CW_ATL03_20200713115804_02770803_006_01_gt2r_0024,data/lakes/lake_09999906_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200713115804_02770803_006_01_gt2r_0024.h5,,CW,1.9799387731047757
AIS,2020-21,ANT_1000_East_B-C,0.000929642613055,1.7464479654955631,760.0,52.87213948058901,18187,71.08214193422432,-71.682793681526,2021-01-11T07:16:41Z,71.07927490565018,71.08500670608171,-71.68969782341598,-71.6758953736456,10,279,gt3r,weak,6,0.0092864261305509,0.0,ATL03_20210111071058_02791010_006_01.h5,simplified_ANT_1000_East_B-C_ATL03_20210111071058_02791010_006_01_gt3r_0003,data/lakes/lake_09999907_AIS_2020-21_simplified_ANT_1000_East_B-C_ATL03_20210111071058_02791010_006_01_gt3r_0003.h5,AIS_East,B-C,1.825301911656762
AIS,2018-19,ANT_1000_East_B-C,0.0009212501528562,4.797781156988442,955.0,269.6845019530997,24717,67.04166357454653,-73.2233622210903,2019-01-02T18:49:20Z,67.0366958187205,67.04664760151896,-73.23336720789803,-73.2133177460007,2,81,gt3l,strong,5,0.0092025015285629,0.0,ATL03_20190102184312_00810210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt3l_0100,data/lakes/lake_09999908_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt3l_0100.h5,AIS_East,B-C,4.8134021884767115
AIS,2018-19,ANT_1000_East_B-C,0.0009228648798499,1.9753050630180615,522.0,94.29452703857822,17141,69.11560773865136,-72.31577493461903,2019-02-01T06:08:53Z,69.11138408072183,69.11984750734587,-72.32519940265571,-72.30637847169076,2,531,gt3l,strong,5,0.0092186487984992,0.0,ATL03_20190201060707_05310212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190201060707_05310212_006_02_gt3l_0023,data/lakes/lake_09999908_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190201060707_05310212_006_02_gt3l_0023.h5,AIS_East,B-C,2.049375865533669
AIS,2018-19,ANT_1000_East_B-C,0.0009064644376338,1.8709830320393832,447.0,647.4575900878663,9305,65.96721200882085,-73.02200201863585,2019-01-19T06:59:05Z,65.96483063635759,65.96958765849148,-73.02701433421035,-73.01698387625383,2,333,gt2l,strong,3,0.0090546443763387,0.0,ATL03_20190119065729_03330212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190119065729_03330212_006_02_gt2l_0000,data/lakes/lake_09999909_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190119065729_03330212_006_02_gt2l_0000.h5,AIS_East,B-C,1.8783586039556703
AIS,2018-19,ANT_1000_East_B-C,0.0009042957017661,2.685385687745845,478.0,254.40452661133173,2211,71.02396517358157,-71.9023421514305,2019-01-15T17:58:12Z,71.02174808296901,71.02615793455948,-71.90737132383565,-71.8973387430191,2,279,gt3r,weak,6,0.009032957017661,0.0,ATL03_20190115175225_02790210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt3r_0039,data/lakes/lake_09999910_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt3r_0039.h5,AIS_East,B-C,2.698266300874835
AIS,2018-19,ANT_1000_East_B-C,0.0008939334745845,1.6677074227011492,460.0,88.69490625000367,1667,68.72306704887353,-70.33823776985392,2019-01-31T17:24:45Z,68.72098091137742,68.72513444678849,-70.34390422999793,-70.33260783677572,2,523,gt1r,weak,2,0.0089293347458453,0.0,ATL03_20190131171923_05230210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190131171923_05230210_006_02_gt1r_0010,data/lakes/lake_09999911_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190131171923_05230210_006_02_gt1r_0010.h5,AIS_East,B-C,1.8194397159922966
GrIS,2019,GRE_2000_CW,0.0008764782495501,1.671364446973308,299.0,1655.2464433593734,7608,-49.65067640388364,71.75127534018986,2019-08-14T03:58:06Z,-49.65256795973439,-49.648759871891365,71.74685500419707,71.75568059086436,4,719,gt1l,strong,1,0.0006614361352107,1.205378432269017,ATL03_20190814035453_07190403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190814035453_07190403_006_02_gt1l_0005,data/lakes/lake_09999912_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190814035453_07190403_006_02_gt1l_0005.h5,,CW,1.6706988524756021
GrIS,2019,GRE_2000_CW,0.0008833769237468,1.3235296689184295,1244.0,1646.010214843748,31183,-47.17346284184493,68.93637820245979,2019-08-31T15:43:47Z,-47.17626156934535,-47.17067474185441,68.92816917557877,68.9445930272993,4,986,gt1l,strong,1,0.008823769237468,0.0,ATL03_20190831154051_09860405_006_02.h5,simplified_GRE_2000_CW_ATL03_20190831154051_09860405_006_02_gt1l_0000,data/lakes/lake_09999912_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190831154051_09860405_006_02_gt1l_0000.h5,,CW,1.6954410088218848
AIS,2018-19,ANT_1000_East_B-C,0.0008339555644412,1.1899798088886178,408.0,101.7328787841835,8421,68.64846484257096,-71.61652100825094,2018-12-29T18:57:13Z,68.6466214729923,68.65029747004029,-71.62092409735007,-71.6121409685157,2,20,gt2l,strong,3,0.0083295556444129,0.0,ATL03_20181229185130_00200210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20181229185130_00200210_006_02_gt2l_0014,data/lakes/lake_09999917_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20181229185130_00200210_006_02_gt2l_0014.h5,AIS_East,B-C,1.1965516950776618
AIS,2018-19,ANT_1000_East_B-C,0.0008325491411884,3.0637176839861944,391.0,204.0832592773476,2957,67.43608387103853,-72.82648670964343,2019-01-02T18:49:14Z,67.43376994426269,67.43838919906095,-72.83150342142658,-72.82147633178138,2,81,gt1r,weak,2,0.0083154914118849,0.0,ATL03_20190102184312_00810210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt1r_0048,data/lakes/lake_09999917_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt1r_0048.h5,AIS_East,B-C,3.0698426199620723
GrIS,2020,GRE_2000_CW,0.0008110636880499,2.2673962573726687,377.0,560.243668945288,9830,-49.999983996258976,68.77923046403757,2020-08-19T10:19:53Z,-50.00145375742333,-49.998516370565085,68.7747959507683,68.78365801743305,8,841,gt2r,weak,4,0.0081006368804999,0.0,ATL03_20200819101727_08410803_006_01.h5,simplified_GRE_2000_CW_ATL03_20200819101727_08410803_006_01_gt2r_0003,data/lakes/lake_09999919_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200819101727_08410803_006_01_gt2r_0003.h5,,CW,2.279542320313161
AIS,2018-19,ANT_1000_East_B-C,0.0007971480205636,4.310780768232241,885.0,269.69549533078606,6748,67.03692435111148,-73.2263413577655,2019-01-02T18:49:21Z,67.03293000510963,67.04093640458083,-73.23446009982106,-73.21817441469447,2,81,gt3r,weak,6,0.007961480205636,0.0,ATL03_20190102184312_00810210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt3r_0123,data/lakes/lake_09999920_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt3r_0123.h5,AIS_East,B-C,4.342068286977231
GrIS,2020,GRE_2000_CW,0.0007864725274745,5.201925321588134,190.0,435.8017053222409,8946,-50.25702137287466,70.47647491242824,2020-06-18T13:16:34Z,-50.25876443117755,-50.25528745015495,70.47205208892274,70.48091248724951,7,1283,gt3l,strong,5,0.0078547252747454,0.0,ATL03_20200618131341_12830703_006_01.h5,simplified_GRE_2000_CW_ATL03_20200618131341_12830703_006_01_gt3l_0023,data/lakes/lake_09999921_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200618131341_12830703_006_01_gt3l_0023.h5,,CW,2.059049501285823
GrIS,2019,GRE_2000_CW,0.0007758849834116,3.769287269033948,944.0,1676.2869155273422,22597,-49.7642975205016,71.50720017329493,2019-08-18T16:33:43Z,-49.76741349034577,-49.761181252517474,71.49962874351567,71.51476731246944,4,788,gt3l,strong,5,0.0030318241700722,0.1550722658611953,ATL03_20190818163128_07880405_006_02.h5,simplified_GRE_2000_CW_ATL03_20190818163128_07880405_006_02_gt3l_0009,data/lakes/lake_09999922_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190818163128_07880405_006_02_gt3l_0009.h5,,CW,3.837462081285949
AIS,2018-19,ANT_1000_East_B-C,0.0007675393262667,1.7866552845186532,207.0,84.42339349365622,1748,71.40116146527026,-71.22985184491557,2019-01-15T17:58:02Z,71.39963408981421,71.40270239807559,-71.23359981981523,-71.226071614142,2,279,gt2r,weak,4,0.0076653932626679,0.0,ATL03_20190115175225_02790210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2r_0024,data/lakes/lake_09999923_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2r_0024.h5,AIS_East,B-C,1.7934545663827477
AIS,2018-19,ANT_1000_East_B-C,0.000747252549314,1.4710830223314524,599.0,110.84262496948632,12944,67.64040955757956,-71.9267433214448,2019-01-02T18:49:00Z,67.637161713012,67.6436545148059,-71.93428045650349,-71.91923296915216,2,81,gt3l,strong,5,0.0074625254931406,0.0,ATL03_20190102184312_00810210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt3l_0086,data/lakes/lake_09999925_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt3l_0086.h5,AIS_East,B-C,1.535200433575076
AIS,2018-19,ANT_1000_East_B-C,0.000752324658233,1.4008499220791326,1610.0,66.5999196777382,6807,71.46904372041288,-71.0603727225072,2019-01-15T17:57:59Z,71.46458865247686,71.47350487424868,-71.07166908477464,-71.04906405066274,2,279,gt2r,weak,4,0.0075132465823305,0.0,ATL03_20190115175225_02790210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2r_0021,data/lakes/lake_09999925_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2r_0021.h5,AIS_East,B-C,1.9251967848732743
GrIS,2020,GRE_2000_CW,0.0007548878852966,2.879541803377374,397.0,1354.069390624999,6114,-48.32279853804975,68.65127305591433,2020-08-11T10:36:30Z,-48.324246913643286,-48.32135559930324,68.64685111517551,68.6556935294805,8,719,gt3l,strong,5,0.0075388788529664,0.0,ATL03_20200811103406_07190803_006_01.h5,simplified_GRE_2000_CW_ATL03_20200811103406_07190803_006_01_gt3l_0004,data/lakes/lake_09999925_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200811103406_07190803_006_01_gt3l_0004.h5,,CW,1.8457333194286585
GrIS,2020,GRE_2000_CW,0.0007436282861947,1.098260915682863,223.0,1279.3161220703128,634,-48.64290937339748,68.67284241891076,2020-07-06T01:02:35Z,-48.64416279467648,-48.64166925832998,68.66905133039842,68.676623792379,8,163,gt2r,weak,4,0.0074262828619475,0.0,ATL03_20200706005932_01630805_006_01.h5,simplified_GRE_2000_CW_ATL03_20200706005932_01630805_006_01_gt2r_0023,data/lakes/lake_09999926_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200706005932_01630805_006_01_gt2r_0023.h5,,CW,1.1050960176422329
AIS,2018-19,ANT_1000_East_B-C,0.0007342177406415,1.2497510499713436,454.0,107.36229730224994,14431,68.30910859931231,-71.25913177493331,2019-01-03T07:32:59Z,68.30733048363274,68.3108777156123,-71.26351928443961,-71.2547321334978,2,89,gt2l,strong,3,0.0073321774064155,0.0,ATL03_20190103073055_00890212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190103073055_00890212_006_02_gt2l_0048,data/lakes/lake_09999927_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190103073055_00890212_006_02_gt2l_0048.h5,AIS_East,B-C,1.252200590543961
GrIS,2019,GRE_2000_CW,0.0007163058595127,1.4042814848861376,121.0,882.9512348632566,3047,-49.478565455178966,70.00631946294003,2019-08-14T16:42:25Z,-49.48018113647136,-49.47694024771979,70.00190960038236,70.01075036434233,4,727,gt2r,weak,4,0.0071530585951277,0.0,ATL03_20190814163946_07270405_006_02.h5,simplified_GRE_2000_CW_ATL03_20190814163946_07270405_006_02_gt2r_0008,data/lakes/lake_09999928_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190814163946_07270405_006_02_gt2r_0008.h5,,CW,1.4036572999611656
AIS,2018-19,ANT_1000_East_B-C,0.0007107092379897,2.8119501550060164,1807.0,82.50519355011372,14740,70.36489449264573,-71.85116255093195,2019-01-19T17:49:54Z,70.36008390248595,70.3697108233047,-71.86244510368876,-71.83986436553548,2,340,gt2r,weak,4,0.0070970923798975,0.0,ATL03_20190119174407_03400210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190119174407_03400210_006_02_gt2r_0061,data/lakes/lake_09999929_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190119174407_03400210_006_02_gt2r_0061.h5,AIS_East,B-C,2.6276163180632577
