,lake_idx,ice_sheet,melt_season,basin,quality_summary,max_depth,length_water_surfaces,surface_elevation,n_photons_where_water,lon,lat,date_time,lon_min,lon_max,lat_min,lat_max,cycle_number,rgt,gtx,beam_strength,beam_number,detection_quality,lake_quality,granule_id,lake_id,file_name,main_region,basin_name,depth_95th_pctl,qual_nonzero,count_nnz,geometry,intersects_with_extent,extent_idxs
159,318,GrIS,2019,GRE_2000_CW,0.0226757180632488,2.6872016648600474,1073.0,1326.501352539061,10134,-48.855491850103874,69.72634184969742,2019-08-14T03:57:34Z,-48.85891724497487,-48.85206943379819,69.71687381781076,69.73581862818132,4,719,gt1l,strong,1,0.2267471806324882,0.0,ATL03_20190814035453_07190403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190814035453_07190403_006_02_gt1l_0003,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09997732_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190814035453_07190403_006_02_gt1l_0003.h5,,CW,1.7408004144725164,bad data,0,"LINESTRING (-149119.89777999185 -2214332.438658008, -149204.837694529 -2212858.534776105)",True,"[7529, 7532]"
160,320,GrIS,2019,GRE_2000_CW,0.0214464199294266,1.2210277593641667,381.0,1152.3117797851544,4818,-48.9744749913775,68.81097344384203,2019-06-17T06:45:16Z,-48.97615528601822,-48.97279509532782,68.80592753535147,68.81603335792444,3,1222,gt2l,strong,3,0.0676738905596072,0.2168615124235424,ATL03_20190617064249_12220303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt2l_0018,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09997855_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt2l_0018.h5,,CW,1.2339963416382358,good data,1,"LINESTRING (-160838.34525039734 -2315676.501373463, -160877.82503847097 -2314889.526374328)",True,[8059]
161,323,GrIS,2019,GRE_2000_CW,0.019151094911925,5.38411616216316,453.0,1325.059637695312,2963,-48.89157729656898,69.70766950261905,2019-08-10T16:50:49Z,-48.89336940705576,-48.88977870552427,69.70262882936194,69.71272953043817,4,666,gt3r,weak,6,0.0075276477995309,2.440725624393965,ATL03_20190810164806_06660405_006_02.h5,simplified_GRE_2000_CW_ATL03_20190810164806_06660405_006_02_gt3r_0012,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09998085_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190810164806_06660405_006_02_gt3r_0012.h5,,CW,5.402720454720767,good data,1,"LINESTRING (-150630.56937079446 -2215042.4481674144, -150792.05240452086 -2215882.794935385)",True,[7529]
162,327,GrIS,2019,GRE_2000_CW,0.0180003668487724,6.038206276336932,333.0,880.9281655273204,9189,-50.7206994504144,71.06487861702644,2019-05-23T20:45:43Z,-50.7222591636176,-50.719148921304125,71.0610788429932,71.06867883843277,3,849,gt3l,strong,5,0.1799936684877239,0.0,ATL03_20190523204321_08490305_006_02.h5,simplified_GRE_2000_CW_ATL03_20190523204321_08490305_006_02_gt3l_0000,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09998200_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190523204321_08490305_006_02_gt3l_0000.h5,,CW,6.095428992328147,bad data,0,"LINESTRING (-206184.43702459714 -2058646.8544787106, -206351.67970674115 -2059370.3605522169)",True,[21751]
163,331,GrIS,2019,GRE_2000_CW,0.0172850868064355,5.857180387238071,344.0,973.9147319335694,4459,-49.36876910939655,69.94437625200058,2019-06-17T06:45:34Z,-49.370606594524105,-49.366937530347606,69.9393259683289,69.94943703740772,3,1222,gt2l,strong,3,0.172840868064355,0.0,ATL03_20190617064249_12220303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt2l_0023,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09998271_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt2l_0023.h5,,CW,5.8921951673854736,bad data,0,"LINESTRING (-167118.87707588437 -2188184.283151151, -167154.4419568716 -2187440.0030963286)",True,[10669]
164,332,GrIS,2019,GRE_2000_CW,0.0171048078364068,3.105725295168171,631.0,1168.7493239746077,5121,-49.22098363224225,69.7660927881591,2019-06-13T19:38:45Z,-49.22303645896876,-49.218930494138206,69.76041161172192,69.77177257411769,3,1169,gt1r,weak,2,0.0190126064618018,0.799183183479824,ATL03_20190613193602_11690305_006_02.h5,simplified_GRE_2000_CW_ATL03_20190613193602_11690305_006_02_gt1r_0006,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09998290_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190613193602_11690305_006_02_gt1r_0006.h5,,CW,2.6459605603317216,good data,1,"LINESTRING (-162873.01043972 -2207591.8742448855, -163076.8139362287 -2208607.4419906833)",True,[9602]
165,335,GrIS,2019,GRE_2000_CW,0.0164092206128287,1.1908613531307732,423.0,1206.176619628907,1187,-49.17638680521286,69.6487807520618,2019-06-17T06:45:29Z,-49.17793810532784,-49.17482416989301,69.64434643949342,69.65318802778671,3,1222,gt3r,weak,6,0.0023125322077978,6.965228442359193,ATL03_20190617064249_12220303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt3r_0044,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09998359_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt3r_0044.h5,,CW,1.201817741075741,good data,1,"LINESTRING (-162176.52748913865 -2221609.7532915487, -162216.78671683848 -2220784.8884633994)",False,[]
166,342,GrIS,2019,GRE_2000_CW,0.014734190119624,1.7555361031741077,238.0,1124.8474199218736,1534,-49.32238640684217,69.58701605210932,2019-06-17T06:45:29Z,-49.32377662075753,-49.32099918099571,69.5832229342208,69.59079794733515,3,1222,gt1r,weak,2,0.0032389028643632,4.43512792925925,ATL03_20190617064249_12220303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt1r_0013,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09998527_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt1r_0013.h5,,CW,1.7580646734483905,good data,1,"LINESTRING (-168360.0015035889 -2227997.0218094923, -168389.84948008662 -2227356.855202376)",True,[10149]
167,349,GrIS,2019,GRE_2000_CW,0.0132109829323258,3.095951914192149,359.0,612.2986289062255,5276,-49.39434339820083,69.2836503571665,2019-05-19T08:09:23Z,-49.39609400313848,-49.3925940109415,69.27859569257036,69.2887114361069,3,780,gt2l,strong,3,0.0471021975609822,0.1804153407453665,ATL03_20190519080649_07800303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190519080649_07800303_006_02_gt2l_0005,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09998679_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190519080649_07800303_006_02_gt2l_0005.h5,,CW,3.1096289832641,good data,1,"LINESTRING (-173754.96907836772 -2261591.9211256327, -173789.47164603195 -2260830.996771185)",True,[10631]
168,350,GrIS,2019,GRE_2000_CW,0.0127940975080066,3.282658924218111,867.0,1316.925906249999,3606,-48.27496888771472,68.81146760927979,2019-06-13T06:53:36Z,-48.27818474822416,-48.271766271588056,68.802009066586,68.82095946562829,3,1161,gt1r,weak,2,0.1279309750800669,0.0,ATL03_20190613065109_11610303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190613065109_11610303_006_02_gt1r_0003,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09998721_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190613065109_11610303_006_02_gt1r_0003.h5,,CW,3.6375919615419887,bad data,0,"LINESTRING (-132517.21285100162 -2317938.095154053, -132646.4590124993 -2315949.682239563)",True,[4804]
